# qstring	phrase	weight	tags
w?x8	皮歐	-2.647082	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
SWLPtO	小法鼓	-1.223157	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
PAth	華梵	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
7:{?	丹堤	-2.205981	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
qOU_U<3>	土庫商工	-2.847264	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4:a_GK	潘裕文	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=M2P\Y	成語典	-2.019504	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
D1NFSW5_	哈雷小易	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=_[3H<	麗車坊	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9WnkTJ	烤狀猿	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[VEE<i	鬼來電	-1.723441	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
A@QWV:	獨角仙	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
I<Qd6dIX	當代樂手	-1.983770	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`ZU3A_	癮科技	-1.960471	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEvUnHpg	台北郵購	-1.273157	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<^l?0	張靜之	-2.390479	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Kb3>m:XD	社工專協	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
ad[1	賽嘉	-2.166392	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
qOr7	土貓	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
FM9iKbA_	名片設計	-1.492451	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
TJ9K`M3>	員林農工	-1.618408	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
zJNF	陳雷	-2.206000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
^=YBxq	生活著	-1.691506	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]1S;	蝦拼	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Ve]O|?	貝里尼	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=@Em[1	不二家	-2.073817	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N_tON_R@	慕谷慕魚	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
uKuK	龐龐	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
@lC:`fCE	鳳山砲台	-2.044194	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
y<aM[1U<	光隆家商	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
^=TOPMTJ	生死情緣	-2.038581	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
h<B8RdRd	香蕉太太	-1.726874	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
ifQWHLbO	浩角翔起	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]O^=R0	李昇基	-2.022126	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
UGTJFMQY	桃園名產	-1.730111	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Q;`_SWRO	音速小子	-1.405997	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
PLF0EM	王伊平	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;3@>EKP	身騎白馬	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
^H=M`Mc[	頭城農場	-1.817492	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
A0?i<@Ef	失戀無罪	-2.107609	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
q=WB9>5E	興國中學	-1.531160	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEvUF0ci	台北醫院	-0.814335	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
T0D1Q;6d	嘻哈音樂	-1.506473	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;cZ6N	申敏兒	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:_F0m_c[	第一劇場	-0.985960	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
qhV_mf	辦護照	-2.038306	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kM\Z=_	容忍力	-2.193399	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE^:rF0Z	台灣微軟	-0.862676	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
{J`Zof9P	神隱少女	-3.108307	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4:3RA1	潘朵拉	-3.922910	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_UGJ1	大逃殺	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=@Ldqq	不愛了	-2.076361	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
hIF0m0^@	南一書局	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
f<F0lI	江伊涵	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
WB^l?0hI	國境之南	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L_0CL_Ld	不得不愛	-1.892868	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;43rFiI	伸縮圍欄	-3.305173	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CWMKU<3>	草屯商工	-2.659537	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
m@xU~K4>	達美航空	-2.295180	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1_?]	日統	-1.930041	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
p=6C	青禾	-1.357870	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Xi1_3@g:	幻日奇觀	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
08Q=3e:_	超峰快遞	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9>Kla_1g	中正預校	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
G:[LG:[1	三皇三家	-3.078626	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L;0_o=	申世京	-2.074018	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0Cy<9>5E	德光中學	-1.816714	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
082@2@DJ	超級集團	-0.905773	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
w2dT@@	郭雪芙	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
918_@b	阿密特	-3.428177	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
91Kb	阿舍	-2.045932	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
EbC7U3A_	賀威科技	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
uH];XD	牛津鞋	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
V_2:<i=_	滬安電力	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=:|J	憨人	-2.390984	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEU3	台科	-1.966168	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
LdvU|_	愛北大	-2.101819	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
?0KZ7WJD	知本老爺	-1.947976	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CW:_nkTJ	草地狀元	-2.183494	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
zJVDDf	陳傑瑞	-3.106975	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
h<CM	湘瑩	-1.425909	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
}MQd9K	熊黛林	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
afeY3@d=	冒險奇兵	-1.803075	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[10_p=VD	家事清潔	-1.692368	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
f<M@~_	江淑娜	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
m_=f2i	具惠善	-2.105484	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_5EWY^l	大學眼鏡	-1.337894	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;0=WB9>	新莊國中	-1.189394	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N:|JFMx@	天仁茗茶	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
zj4@m@|J	訊息達人	-1.654082	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
^PRdDb@@	亞太客服	-1.377429	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~=0_9Kc[	東勢林場	-1.830981	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
iI4C@jv1	藍格印刷	-2.960650	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S0tOG:0W	七股三寶	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<_`G:0W	彰化三寶	-1.608544	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
GKD;c=	文根英	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4ixU?0aJ	讚美之泉	-2.225780	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE2PT3?P	台語歌曲	-1.496806	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rFq=U3A_	微星科技	-2.772789	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;GKCE	新聞台	-1.342772	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kO0=Q=_f	武裝風暴	-1.798776	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
8_yKqOE0	蜜糖土司	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEhIwT0_	台南海事	-1.407149	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rFtO=_	維骨力	-1.763381	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
bJN:Dk:_	玄天上帝	-3.056630	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
KP?]:L~K	馬桶洋行	-1.890373	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
afz?	茂迪	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Yca_p=	葉玉卿	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
uhcV7Wv4	淡水老街	-1.691521	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0W0CNj	保德信	-3.138326	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;C:cVU_	新山水庫	-2.801186	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
KPe]aOE0	瑪爾濟斯	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
91xg	阿瘦	-2.099096	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_H]Ld	大塚愛	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x7}Mm_uh	高雄巨蛋	-1.499109	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
A1^P{h0W	拉亞漢堡	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
RdwI	太妍	-2.253080	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
VDr;];0_	結婚金飾	-1.841468	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~0|JWB9>	居仁國中	-2.349713	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Bbo00\	樂租網	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kOR0	舞姬	-1.857592	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
rGTJ	僑園	-2.126959	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:W_;?;IX	好心分手	-2.015692	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
];w\	金鼎	-2.293062	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`@SWh<	徐小湘	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Emp?:11_	二十八日	-1.013421	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x72PJ;	高宇蓁	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Em9>?0{J	二中之神	-2.800480	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|f[1u?	廖家儀	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
i:BbNd	歡樂派	-2.033378	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[VmJg5	詭門開	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
RdROnHth	太子油飯	-2.165842	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Kl|_O_9>	政大附中	-1.685902	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
sh}8	曼都	-2.040084	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]OViu?	李冠儀	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
R0aMwT0_	基隆海事	-1.514806	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
TdrFN@	賴薇如	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;ml3@R0	心動奇蹟	-1.854849	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1_KZRP0>	日本卡通	-1.421251	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:W{Jt2	好神拖	-3.592677	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
a_Ci3;	御劍軒	-2.267990	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
2PVY?E	雨傘牌	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
kOp?Q;	五十音	-1.427238	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
@P=f_;	許慧欣	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]OC2|?	李波妮	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
y<PAWB9>	光華國中	-1.112598	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
p=X[[3	輕檔車	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
mf2PbO	趙宇綺	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;K@KPv4	新竹馬偕	-1.490286	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`@}^3@	徐至琦	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
r74>IY[3	貓空纜車	-3.840997	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
D8[1tOqa	蕭家古厝	-2.400000	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
2_nHmJ	自由門	-1.420801	chiaki-synthetic-dialogue-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
